Academic_Year,Semester,Course_Code,Student_ID,Course_Grade_Point,Overall_Grade,Warning
2017-18,Sem2,B1504,10000026,15.54,B3,
2017-18,Sem2,B1504,10000027,20.15,A3,
2017-18,Sem2,B1504,10000028,18.42,A5,
2017-18,Sem2,B1504,10000029,8.48,E1,
2017-18,Sem2,B1504,10000030,11.88,D1,
2017-18,Sem2,B1504,10000031,10.93,D2,
2017-18,Sem2,B1504,10000032,11.41,D1,
2017-18,Sem2,B1504,10000033,10.81,D2,
2017-18,Sem2,B1504,10000034,8.41,E1,
2017-18,Sem2,B1504,10000035,13.81,C2,
2017-18,Sem2,B1504,10000036,12.84,C3,
2017-18,Sem2,B1504,10000037,10.4,D2,
2017-18,Sem2,B1504,10000038,11.63,D1,
2017-18,Sem2,B1504,10000039,8.95,E1,
2017-18,Sem2,B1504,10000041,7.51,E2,
2017-18,Sem2,B1504,10000043,14.53,C1,
2017-18,Sem2,B1504,10000044,12.11,C3,
2017-18,Sem2,B1504,10000045,18.63,A5,
2017-18,Sem2,B1504,10000046,13.38,C2,
2017-18,Sem2,B1504,10000048,15.46,B3,
2017-18,Sem2,B1504,10000049,8.63,E1,
2017-18,Sem2,B1504,10000050,16.83,B2,
2017-18,Sem2,B1504,10000051,15.38,B3,
2017-18,Sem2,B1504,10000052,17.73,B1,
2017-18,Sem2,B1504,10000053,15.07,B3,
2017-18,Sem2,B1504,10000054,6.98,E3,
2017-18,Sem2,B1504,10000055,8.17,E1,
2017-18,Sem2,B1504,10000056,8.7,E1,
2017-18,Sem2,B1504,10000057,14.13,C1,
2017-18,Sem2,B1504,10000058,11.3,D1,
2017-18,Sem2,B1504,10000059,17.7,B1,
2017-18,Sem2,B1504,10000060,15.21,B3,
2017-18,Sem2,B1504,10000061,4.76,F2,
2017-18,Sem2,B1504,10000062,8.19,E1,
2017-18,Sem2,B1504,10000064,9.42,D3,
2017-18,Sem2,B1504,10000065,11.18,D1,
2017-18,Sem2,B1504,10000066,13.02,C2,
2017-18,Sem2,B1504,10000067,14.63,C1,
2017-18,Sem2,B1504,10000068,19.71,A4,
2017-18,Sem2,B1504,10000069,14.3,C1,
2017-18,Sem2,B1504,10000072,6.9,E3,
2017-18,Sem2,B1504,10000073,5.64,F1,
2017-18,Sem2,B1504,10000074,17.14,B1,
2017-18,Sem2,B1504,10000075,12.01,C3,
2017-18,Sem2,B1504,10000078,15.97,B3,
2017-18,Sem2,B1504,10000079,14.02,C1,
2017-18,Sem2,B1504,10000080,16.38,B2,
2017-18,Sem2,B2501,10000008,21.06,A2,
2017-18,Sem2,B2501,10000011,15.38,B3,
2017-18,Sem2,B2501,10000018,11.85,D1,
2017-18,Sem2,B2501,10000019,12.11,C3,
2017-18,Sem2,B2501,10000023,16.21,B2,
2017-18,Sem2,B2501,10000025,7.97,E2,
2017-18,Sem2,B2501,10000040,10.46,D2,
2017-18,Sem2,B2501,10000042,19.58,A4,
2017-18,Sem2,B2501,10000047,18.36,A5,
2017-18,Sem2,B2501,10000063,10.88,D2,
2017-18,Sem2,B2501,10000070,16.42,B2,
2017-18,Sem2,B2501,10000071,14.38,C1,
2017-18,Sem2,B2501,10000077,3.37,F3,
2017-18,Sem2,B2502,10000008,19.54,A4,
2017-18,Sem2,B2502,10000011,15.35,B3,
2017-18,Sem2,B2503,10000008,19.27,A4,
2017-18,Sem2,B2503,10000011,14.54,C1,
2017-18,Sem2,B2504,10000008,19.91,A4,
2017-18,Sem2,B2504,10000011,16.73,B2,
2017-18,Sem2,B2504,10000018,12.79,C3,
2017-18,Sem2,B2504,10000019,13.95,C2,
2017-18,Sem2,B2504,10000023,13.07,C2,
2017-18,Sem2,B2504,10000025,3.31,F3,
2017-18,Sem2,B2504,10000040,12.57,C3,
2017-18,Sem2,B2504,10000042,20.64,A3,
2017-18,Sem2,B2504,10000047,19.61,A4,
2017-18,Sem2,B2504,10000063,11.06,D1,
2017-18,Sem2,B2504,10000070,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2017-18,Sem2,B2504,10000071,14.93,C1,
2017-18,Sem2,B2504,10000077,3.92,F3,
2017-18,Sem2,B2505,10000018,9.16,D3,
2017-18,Sem2,B2505,10000019,12.95,C3,
2017-18,Sem2,B2505,10000023,14.54,C1,
2017-18,Sem2,B2505,10000025,4.75,F2,
2017-18,Sem2,B2505,10000040,7.52,E2,
2017-18,Sem2,B2505,10000042,20.55,A3,
2017-18,Sem2,B2505,10000047,20.1,A3,
2017-18,Sem2,B2505,10000063,9.13,D3,
2017-18,Sem2,B2505,10000070,15.29,B3,
2017-18,Sem2,B2505,10000071,15.61,B3,
2017-18,Sem2,B2505,10000077,7.82,E2,
2017-18,Sem2,B2506,10000018,9.27,D3,
2017-18,Sem2,B2506,10000019,11.58,D1,
2017-18,Sem2,B2506,10000023,15.34,B3,
2017-18,Sem2,B2506,10000025,5.09,F1,
2017-18,Sem2,B2506,10000040,10.71,D2,
2017-18,Sem2,B2506,10000042,20.04,A3,
2017-18,Sem2,B2506,10000047,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2017-18,Sem2,B2506,10000063,8.51,E1,
2017-18,Sem2,B2506,10000070,14.17,C1,
2017-18,Sem2,B2506,10000071,14.8,C1,
2017-18,Sem2,B2506,10000077,6.51,E3,
2017-18,Sem2,B3503,10000022,8.82,E1,
2017-18,Sem2,B3503,10000076,15.5,B3,
2017-18,Sem2,B3504,10000022,11.64,D1,
2017-18,Sem2,B3504,10000076,15.68,B3,
2017-18,Sem2,B3507,10000006,10.86,D2,
2017-18,Sem2,B3507,10000014,17.53,B1,
2017-18,Sem2,B3508,10000006,8.81,E1,
2017-18,Sem2,B3508,10000014,16.35,B2,
2017-18,Sem2,B3511,10000006,11.64,D1,
2017-18,Sem2,B3511,10000014,14.97,C1,
2017-18,Sem2,B3512,10000006,8.43,E1,
2017-18,Sem2,B3512,10000014,14.0,C1,
2017-18,Sem3_Resit,B1003,10000001,11.3965,D1,
2017-18,Sem3_Resit,B1003,10000007,5.3015,F1,
2017-18,Sem3_Resit,B1003,10000012,11.591999999999999,D1,
2017-18,Sem3_Resit,B1003,10000034,8.993,E1,
2017-18,Sem3_Resit,B1003,10000039,6.715999999999999,E3,
2017-18,Sem3_Resit,B1003,10000054,8.877999999999998,E1,
2017-18,Sem3_Resit,B1003,10000061,5.335999999999999,F1,
2017-18,Sem3_Resit,B1003,10000072,4.3125,F2,
2017-18,Sem3_Resit,B1004,10000033,12.19,C3,
2017-18,Sem3_Resit,B1004,10000039,3.151,F3,
2017-18,Sem3_Resit,B1004,10000054,4.232,F2,
2017-18,Sem3_Resit,B1004,10000061,8.325999999999999,E1,
2017-18,Sem3_Resit,B1004,10000072,8.2225,E1,
2017-18,Sem3_Resit,B1004,10000073,2.4379999999999997,G1,
2017-18,Sem3_Resit,B1501,10000021,10.235,D2,
2017-18,Sem3_Resit,B1501,10000032,9.6945,D3,
2017-18,Sem3_Resit,B1501,10000034,13.052499999999998,C2,
2017-18,Sem3_Resit,B1501,10000039,4.669,F2,
2017-18,Sem3_Resit,B1501,10000041,12.615499999999999,C3,
2017-18,Sem3_Resit,B1501,10000055,13.1905,C2,
2017-18,Sem3_Resit,B1501,10000061,5.1635,F1,
2017-18,Sem3_Resit,B1501,10000073,4.117,F2,
2017-18,Sem3_Resit,B1501,10000075,14.283,C1,
2017-18,Sem3_Resit,B1502,10000007,5.842,F1,
2017-18,Sem3_Resit,B1502,10000012,13.478,C2,
2017-18,Sem3_Resit,B1502,10000034,7.014999999999999,E2,
2017-18,Sem3_Resit,B1502,10000037,11.327499999999999,D1,
2017-18,Sem3_Resit,B1502,10000039,4.0249999999999995,F2,
2017-18,Sem3_Resit,B1502,10000054,1.5755,G1,
2017-18,Sem3_Resit,B1502,10000061,7.406,E2,
2017-18,Sem3_Resit,B1502,10000072,1.5065,G1,
2017-18,Sem3_Resit,B1502,10000073,7.9925,E2,
2017-18,Sem3_Resit,B1503,10000001,14.0415,C1,
2017-18,Sem3_Resit,B1503,10000007,5.289999999999999,F1,
2017-18,Sem3_Resit,B1503,10000034,8.2225,E1,
2017-18,Sem3_Resit,B1503,10000039,6.669999999999999,E3,
2017-18,Sem3_Resit,B1503,10000054,6.681499999999999,E3,
2017-18,Sem3_Resit,B1503,10000061,8.498499999999998,E1,
2017-18,Sem3_Resit,B1503,10000072,11.626499999999998,D1,
2017-18,Sem3_Resit,B1503,10000073,3.1854999999999998,F3,
2017-18,Sem3_Resit,B1504,10000007,10.913499999999999,D2,
2017-18,Sem3_Resit,B1504,10000029,12.753499999999999,C3,
2017-18,Sem3_Resit,B1504,10000034,5.807499999999999,F1,
2017-18,Sem3_Resit,B1504,10000039,11.580499999999999,D1,
2017-18,Sem3_Resit,B1504,10000041,12.270499999999998,C3,
2017-18,Sem3_Resit,B1504,10000049,9.9475,D3,
2017-18,Sem3_Resit,B1504,10000054,3.9444999999999997,F3,
2017-18,Sem3_Resit,B1504,10000055,13.9035,C2,
2017-18,Sem3_Resit,B1504,10000056,10.683499999999999,D2,
2017-18,Sem3_Resit,B1504,10000061,4.760999999999999,F2,
2017-18,Sem3_Resit,B1504,10000062,15.087999999999997,B3,
2017-18,Sem3_Resit,B1504,10000072,3.5189999999999997,F3,
2017-18,Sem3_Resit,B1504,10000073,8.705499999999999,E1,
2017-18,Sem3_Resit,B2004,10000025,2.6334999999999997,G1,
2017-18,Sem3_Resit,B2004,10000077,2.4724999999999997,G1,
2017-18,Sem3_Resit,B2006,10000025,11.6495,D1,
2017-18,Sem3_Resit,B2006,10000077,2.4494999999999996,G1,
2017-18,Sem3_Resit,B2007,10000018,13.501,C2,
2017-18,Sem3_Resit,B2007,10000025,2.576,G1,
2017-18,Sem3_Resit,B2007,10000077,6.186999999999999,E3,
2017-18,Sem3_Resit,B2009,10000025,8.395,E1,
2017-18,Sem3_Resit,B2009,10000077,11.971499999999999,D1,
2017-18,Sem3_Resit,B2501,10000025,2.7944999999999998,G1,
2017-18,Sem3_Resit,B2501,10000077,11.143499999999998,D1,
2017-18,Sem3_Resit,B2504,10000025,4.002,F2,
2017-18,Sem3_Resit,B2504,10000077,5.106,F1,
2017-18,Sem3_Resit,B2505,10000025,5.129,F1,
2017-18,Sem3_Resit,B2505,10000040,8.671,E1,
2017-18,Sem3_Resit,B2505,10000077,4.8185,F2,
2017-18,Sem3_Resit,B2506,10000025,6.5089999999999995,E3,
2017-18,Sem3_Resit,B2506,10000063,10.395999999999999,D2,
2017-18,Sem3_Resit,B2506,10000077,5.9799999999999995,F1,
2017-18,Sem3_Resit,B3005,10000022,12.281999999999998,C3,
2017-18,Sem3_Resit,B3503,10000022,14.168,C1,
2017-18,Sem3_Resit,B3508,10000006,12.029,C3,
2017-18,Sem3_Resit,B3512,10000006,11.3735,D1,
2017-18,Sem3_Resit,GS1001,10000001,10.074,D2,
2017-18,Sem3_Resit,GS1001,10000033,10.924999999999999,D2,
2017-18,Sem3_Resit,GS1001,10000034,9.4645,D3,
2017-18,Sem3_Resit,GS1001,10000038,13.017999999999999,C2,
2017-18,Sem3_Resit,GS1001,10000039,10.074,D2,
2017-18,Sem3_Resit,GS1001,10000049,12.247499999999999,C3,
2017-18,Sem3_Resit,GS1001,10000054,7.13,E2,
2017-18,Sem3_Resit,GS1001,10000055,12.235999999999999,C3,
2017-18,Sem3_Resit,GS1001,10000061,7.9925,E2,
2017-18,Sem3_Resit,GS1001,10000072,10.131499999999999,D2,
2017-18,Sem3_Resit,GS1001,10000073,3.2544999999999997,F3,
2017-18,Sem3_Resit,GS1002,10000005,12.4775,C3,
2017-18,Sem3_Resit,GS1002,10000007,6.198499999999999,E3,
2017-18,Sem3_Resit,GS1002,10000039,8.924,E1,
2017-18,Sem3_Resit,GS1002,10000041,13.202,C2,
2017-18,Sem3_Resit,GS1002,10000054,1.6789999999999998,G1,
2017-18,Sem3_Resit,GS1002,10000061,5.6465,F1,
2017-18,Sem3_Resit,GS1002,10000072,6.106499999999999,E3,
2017-18,Sem3_Resit,GS1002,10000073,6.5665,E3,
2018-19,Sem1,B1003,10000113,13.14,C2,
2018-19,Sem1,B1003,10000114,16.48,B2,
2018-19,Sem1,B1003,10000117,16.83,B2,
2018-19,Sem1,B1003,10000118,14.31,C1,
2018-19,Sem1,B1003,10000120,12.2,C3,
2018-19,Sem1,B1003,10000121,18.98,A5,
2018-19,Sem1,B1003,10000122,19.05,A4,
2018-19,Sem1,B1003,10000124,10.36,D2,
2018-19,Sem1,B1003,10000127,19.56,A4,
2018-19,Sem1,B1003,10000129,1.64,G1,
2018-19,Sem1,B1003,10000130,12.48,C3,
2018-19,Sem1,B1003,10000131,7.89,E2,
2018-19,Sem1,B1003,10000132,7.03,E2,
2018-19,Sem1,B1003,10000134,13.04,C2,
2018-19,Sem1,B1003,10000135,11.97,D1,
2018-19,Sem1,B1003,10000136,8.69,E1,
2018-19,Sem1,B1003,10000137,17.32,B1,
2018-19,Sem1,B1003,10000138,9.13,D3,
2018-19,Sem1,B1003,10000140,16.25,B2,
2018-19,Sem1,B1003,10000141,13.67,C2,
2018-19,Sem1,B1003,10000142,3.03,F3,
2018-19,Sem1,B1003,10000144,16.41,B2,
2018-19,Sem1,B1003,10000145,10.79,D2,
2018-19,Sem1,B1003,10000146,14.34,C1,
2018-19,Sem1,B1003,10000148,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000149,16.16,B2,
2018-19,Sem1,B1003,10000151,12.98,C3,
2018-19,Sem1,B1003,10000153,11.75,D1,
2018-19,Sem1,B1003,10000154,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000155,9.94,D3,
2018-19,Sem1,B1003,10000156,10.93,D2,
2018-19,Sem1,B1003,10000158,15.36,B3,
2018-19,Sem1,B1003,10000159,20.39,A3,
2018-19,Sem1,B1003,10000160,6.81,E3,
2018-19,Sem1,B1003,10000161,6.8,E3,
2018-19,Sem1,B1003,10000162,11.79,D1,
2018-19,Sem1,B1003,10000163,16.14,B2,
2018-19,Sem1,B1003,10000164,20.77,A3,
2018-19,Sem1,B1003,10000165,5.29,F1,
2018-19,Sem1,B1003,10000166,6.95,E3,
2018-19,Sem1,B1003,10000168,13.66,C2,
2018-19,Sem1,B1003,10000170,10.82,D2,
2018-19,Sem1,B1003,10000171,10.62,D2,
2018-19,Sem1,B1003,10000172,19.11,A4,
2018-19,Sem1,B1003,10000173,12.89,C3,
2018-19,Sem1,B1003,10000174,14.23,C1,
2018-19,Sem1,B1003,10000175,15.78,B3,
2018-19,Sem1,B1003,10000176,6.58,E3,
2018-19,Sem1,B1003,10000177,15.19,B3,
2018-19,Sem1,B1003,10000178,16.85,B2,
2018-19,Sem1,B1003,10000179,12.08,C3,
2018-19,Sem1,B1003,10000180,10.62,D2,
2018-19,Sem1,B1003,10000181,14.68,C1,
2018-19,Sem1,B1003,10000183,4.85,F2,
2018-19,Sem1,B1003,10000184,7.23,E2,
2018-19,Sem1,B1003,10000185,14.29,C1,
2018-19,Sem1,B1003,10000186,11.34,D1,
2018-19,Sem1,B1003,10000188,13.34,C2,
2018-19,Sem1,B1003,10000189,14.32,C1,
2018-19,Sem1,B1003,10000190,10.5,D2,
2018-19,Sem1,B1003,10000191,13.33,C2,
2018-19,Sem1,B1003,10000192,15.82,B3,
2018-19,Sem1,B1003,10000193,21.36,A2,
2018-19,Sem1,B1003,10000194,10.48,D2,
2018-19,Sem1,B1003,10000195,15.09,B3,
2018-19,Sem1,B1003,10000196,7.46,E2,
2018-19,Sem1,B1003,10000197,8.77,E1,
2018-19,Sem1,B1003,10000198,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000199,15.72,B3,
2018-19,Sem1,B1003,10000200,9.43,D3,
2018-19,Sem1,B1003,10000201,13.55,C2,
2018-19,Sem1,B1003,10000202,18.87,A5,
2018-19,Sem1,B1003,10000203,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000204,8.8,E1,
2018-19,Sem1,B1003,10000206,7.74,E2,
2018-19,Sem1,B1003,10000207,10.65,D2,
2018-19,Sem1,B1003,10000209,19.97,A4,
2018-19,Sem1,B1003,10000210,13.7,C2,
2018-19,Sem1,B1003,10000211,15.24,B3,
2018-19,Sem1,B1003,10000212,12.38,C3,
2018-19,Sem1,B1003,10000213,8.41,E1,
2018-19,Sem1,B1003,10000214,7.56,E2,
2018-19,Sem1,B1003,10000215,7.2,E2,
2018-19,Sem1,B1003,10000216,18.89,A5,
2018-19,Sem1,B1003,10000217,16.31,B2,
2018-19,Sem1,B1003,10000218,14.81,C1,
2018-19,Sem1,B1003,10000219,8.66,E1,
2018-19,Sem1,B1003,10000221,17.17,B1,
2018-19,Sem1,B1003,10000222,13.14,C2,
2018-19,Sem1,B1003,10000223,15.32,B3,
2018-19,Sem1,B1003,10000224,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000226,2.37,G1,
2018-19,Sem1,B1003,10000227,15.09,B3,
2018-19,Sem1,B1003,10000228,7.62,E2,
2018-19,Sem1,B1003,10000229,10.05,D2,
2018-19,Sem1,B1003,10000232,10.11,D2,
2018-19,Sem1,B1003,10000233,6.5,E3,
2018-19,Sem1,B1003,10000236,15.67,B3,
2018-19,Sem1,B1003,10000237,16.03,B2,
2018-19,Sem1,B1003,10000239,15.98,B3,
2018-19,Sem1,B1003,10000240,20.99,A3,
2018-19,Sem1,B1003,10000241,13.13,C2,
2018-19,Sem1,B1003,10000242,3.73,F3,
2018-19,Sem1,B1003,10000243,14.1,C1,
2018-19,Sem1,B1003,10000244,10.51,D2,
2018-19,Sem1,B1003,10000245,15.96,B3,
2018-19,Sem1,B1003,10000246,13.03,C2,
2018-19,Sem1,B1003,10000247,2.85,G1,
2018-19,Sem1,B1003,10000249,11.77,D1,
2018-19,Sem1,B1003,10000250,8.95,E1,
2018-19,Sem1,B1003,10000251,15.05,B3,
2018-19,Sem1,B1003,10000252,16.68,B2,
2018-19,Sem1,B1003,10000253,7.26,E2,
2018-19,Sem1,B1003,10000254,11.69,D1,
2018-19,Sem1,B1003,10000256,11.08,D1,
2018-19,Sem1,B1003,10000257,20.46,A3,
2018-19,Sem1,B1003,10000258,8.86,E1,
2018-19,Sem1,B1003,10000259,10.95,D2,
2018-19,Sem1,B1003,10000260,5.17,F1,
2018-19,Sem1,B1003,10000262,1.94,G1,
2018-19,Sem1,B1003,10000263,21.27,A2,
2018-19,Sem1,B1003,10000264,13.66,C2,
2018-19,Sem1,B1003,10000265,8.19,E1,
2018-19,Sem1,B1003,10000266,9.39,D3,
2018-19,Sem1,B1003,10000267,13.95,C2,
2018-19,Sem1,B1003,10000268,19.73,A4,
2018-19,Sem1,B1003,10000269,4.71,F2,
2018-19,Sem1,B1003,10000270,15.35,B3,
2018-19,Sem1,B1003,10000271,11.75,D1,
2018-19,Sem1,B1003,10000275,11.58,D1,
2018-19,Sem1,B1003,10000276,11.14,D1,
2018-19,Sem1,B1003,10000277,14.28,C1,
2018-19,Sem1,B1003,10000278,9.77,D3,
2018-19,Sem1,B1003,10000279,15.99,B3,
2018-19,Sem1,B1003,10000280,15.91,B3,
2018-19,Sem1,B1003,10000281,12.15,C3,
2018-19,Sem1,B1003,10000282,15.84,B3,
2018-19,Sem1,B1003,10000283,15.27,B3,
2018-19,Sem1,B1003,10000284,9.91,D3,
2018-19,Sem1,B1003,10000285,20.63,A3,
2018-19,Sem1,B1003,10000286,15.53,B3,
2018-19,Sem1,B1003,10000287,10.72,D2,
2018-19,Sem1,B1003,10000289,21.06,A2,
2018-19,Sem1,B1003,10000290,14.34,C1,
2018-19,Sem1,B1003,10000291,13.28,C2,
2018-19,Sem1,B1003,10000292,7.06,E2,
2018-19,Sem1,B1003,10000293,5.63,F1,
2018-19,Sem1,B1003,10000294,7.06,E2,
2018-19,Sem1,B1003,10000295,16.02,B2,
2018-19,Sem1,B1003,10000296,17.02,B1,
2018-19,Sem1,B1003,10000297,10.92,D2,
2018-19,Sem1,B1003,10000299,12.07,C3,
2018-19,Sem1,B1003,10000300,6.57,E3,
2018-19,Sem1,B1003,10000301,10.22,D2,
2018-19,Sem1,B1003,10000302,21.43,A2,
2018-19,Sem1,B1003,10000305,10.37,D2,
2018-19,Sem1,B1003,10000306,7.83,E2,
2018-19,Sem1,B1003,10000308,19.11,A4,
2018-19,Sem1,B1003,10000309,19.6,A4,
2018-19,Sem1,B1003,10000310,10.73,D2,
2018-19,Sem1,B1003,10000311,16.54,B2,
2018-19,Sem1,B1003,10000312,11.88,D1,
2018-19,Sem1,B1003,10000313,13.74,C2,
2018-19,Sem1,B1003,10000315,9.15,D3,
2018-19,Sem1,B1003,10000317,14.22,C1,
2018-19,Sem1,B1003,10000318,5.67,F1,
2018-19,Sem1,B1003,10000319,8.48,E1,
2018-19,Sem1,B1003,10000321,16.38,B2,
2018-19,Sem1,B1003,10000322,17.25,B1,
2018-19,Sem1,B1003,10000324,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000325,9.47,D3,
2018-19,Sem1,B1003,10000326,13.69,C2,
2018-19,Sem1,B1003,10000327,10.44,D2,
2018-19,Sem1,B1003,10000328,11.12,D1,
2018-19,Sem1,B1003,10000329,14.25,C1,
2018-19,Sem1,B1003,10000330,18.45,A5,
2018-19,Sem1,B1003,10000331,19.89,A4,
2018-19,Sem1,B1003,10000333,4.72,F2,
2018-19,Sem1,B1003,10000334,10.11,D2,
2018-19,Sem1,B1003,10000335,11.95,D1,
2018-19,Sem1,B1003,10000338,20.6,A3,
2018-19,Sem1,B1003,10000339,15.12,B3,
2018-19,Sem1,B1003,10000340,3.61,F3,
2018-19,Sem1,B1003,10000342,4.18,F2,
2018-19,Sem1,B1003,10000343,3.02,F3,
2018-19,Sem1,B1003,10000344,15.19,B3,
2018-19,Sem1,B1003,10000345,14.28,C1,
2018-19,Sem1,B1003,10000346,21.05,A2,
2018-19,Sem1,B1003,10000348,6.44,E3,
2018-19,Sem1,B1003,10000349,16.36,B2,
2018-19,Sem1,B1003,10000350,12.47,C3,
2018-19,Sem1,B1003,10000351,16.48,B2,
2018-19,Sem1,B1003,10000352,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000353,3.01,F3,
2018-19,Sem1,B1003,10000354,6.62,E3,
2018-19,Sem1,B1003,10000355,11.98,D1,
2018-19,Sem1,B1003,10000356,8.72,E1,
2018-19,Sem1,B1003,10000357,20.14,A3,
2018-19,Sem1,B1003,10000358,10.97,D2,
2018-19,Sem1,B1003,10000359,13.58,C2,
2018-19,Sem1,B1003,10000360,7.26,E2,
2018-19,Sem1,B1003,10000361,10.27,D2,
2018-19,Sem1,B1003,10000363,12.27,C3,
2018-19,Sem1,B1003,10000364,15.15,B3,
2018-19,Sem1,B1003,10000365,9.16,D3,
2018-19,Sem1,B1003,10000366,21.69,A2,
2018-19,Sem1,B1003,10000367,10.66,D2,
2018-19,Sem1,B1003,10000369,13.95,C2,
2018-19,Sem1,B1003,10000370,7.3,E2,
2018-19,Sem1,B1003,10000371,14.27,C1,
2018-19,Sem1,B1003,10000372,12.6,C3,
2018-19,Sem1,B1003,10000373,10.38,D2,
2018-19,Sem1,B1003,10000374,14.85,C1,
2018-19,Sem1,B1003,10000375,20.15,A3,
2018-19,Sem1,B1003,10000376,13.66,C2,
2018-19,Sem1,B1003,10000377,15.26,B3,
2018-19,Sem1,B1003,10000378,6.11,E3,
2018-19,Sem1,B1003,10000380,12.84,C3,
2018-19,Sem1,B1003,10000381,10.48,D2,
2018-19,Sem1,B1003,10000382,14.59,C1,
2018-19,Sem1,B1003,10000383,7.26,E2,
2018-19,Sem1,B1003,10000385,3.11,F3,
2018-19,Sem1,B1003,10000386,19.85,A4,
2018-19,Sem1,B1003,10000387,6.38,E3,
2018-19,Sem1,B1003,10000388,16.14,B2,
2018-19,Sem1,B1003,10000389,3.65,F3,
2018-19,Sem1,B1003,10000390,14.71,C1,
2018-19,Sem1,B1003,10000391,19.24,A4,
2018-19,Sem1,B1003,10000392,15.48,B3,
2018-19,Sem1,B1003,10000393,10.97,D2,
2018-19,Sem1,B1003,10000394,13.98,C2,
2018-19,Sem1,B1003,10000395,12.41,C3,
2018-19,Sem1,B1003,10000397,14.18,C1,
2018-19,Sem1,B1003,10000399,16.83,B2,
2018-19,Sem1,B1003,10000400,7.14,E2,
2018-19,Sem1,B1003,10000404,8.06,E1,
2018-19,Sem1,B1003,10000405,11.04,D1,
2018-19,Sem1,B1003,10000406,12.95,C3,
2018-19,Sem1,B1003,10000407,13.12,C2,
2018-19,Sem1,B1003,10000408,20.58,A3,
2018-19,Sem1,B1003,10000409,9.41,D3,
2018-19,Sem1,B1003,10000413,9.32,D3,
2018-19,Sem1,B1003,10000414,15.86,B3,
2018-19,Sem1,B1003,10000415,15.18,B3,
2018-19,Sem1,B1003,10000418,13.41,C2,
2018-19,Sem1,B1003,10000419,19.63,A4,
2018-19,Sem1,B1003,10000421,5.67,F1,
2018-19,Sem1,B1003,10000422,11.23,D1,
2018-19,Sem1,B1003,10000423,2.76,G1,
2018-19,Sem1,B1003,10000424,12.22,C3,
2018-19,Sem1,B1003,10000425,15.18,B3,
2018-19,Sem1,B1003,10000427,19.35,A4,
2018-19,Sem1,B1003,10000428,14.14,C1,
2018-19,Sem1,B1003,10000429,NP,NP,NO PAPER - FOLLOW UP REQUIRED
2018-19,Sem1,B1003,10000430,8.88,E1,
2018-19,Sem1,B1003,10000431,14.04,C1,
2018-19,Sem1,B1003,10000432,14.58,C1,
2018-19,Sem1,B1003,10000434,13.17,C2,
2018-19,Sem1,B1003,10000435,15.5,B3,
2018-19,Sem1,B1003,10000436,7.46,E2,
2018-19,Sem1,B1003,10000437,10.39,D2,
2018-19,Sem1,B1003,10000438,13.05,C2,
2018-19,Sem1,B1003,10000439,21.03,A2,
2018-19,Sem1,B1003,10000440,13.37,C2,
2018-19,Sem1,B1003,10000441,10.26,D2,
2018-19,Sem1,B1003,10000442,13.59,C2,
2018-19,Sem1,B1003,10000443,13.92,C2,
2018-19,Sem1,B1003,10000444,9.38,D3,
2018-19,Sem1,B1003,10000445,9.97,D3,
2018-19,Sem1,B1003,10000446,15.67,B3,
2018-19,Sem1,B1003,10000447,14.37,C1,
2018-19,Sem1,B1003,10000448,20.24,A3,
2018-19,Sem1,B1003,10000450,13.81,C2,
2018-19,Sem1,B1003,10000453,15.59,B3,
2018-19,Sem1,B1003,10000454,8.38,E1,
2018-19,Sem1,B1003,10000456,9.79,D3,
2018-19,Sem1,B1003,10000457,14.52,C1,
2018-19,Sem1,B1003,10000458,14.59,C1,
2018-19,Sem1,B1003,10000459,9.1,D3,
2018-19,Sem1,B1003,10000460,20.44,A3,
2018-19,Sem1,B1003,10000461,14.45,C1,
2018-19,Sem1,B1003,10000462,10.84,D2,
2018-19,Sem1,B1003,10000463,21.5,A2,
2018-19,Sem1,B1003,10000464,13.55,C2,
2018-19,Sem1,B1003,10000465,17.58,B1,
2018-19,Sem1,B1003,10000467,12.07,C3,
2018-19,Sem1,B1003,10000468,21.0,A2,
2018-19,Sem1,B1003,10000469,16.34,B2,
2018-19,Sem1,B1003,10000470,11.7,D1,
2018-19,Sem1,B1003,10000471,16.14,B2,
2018-19,Sem1,B1003,10000472,9.21,D3,
2018-19,Sem1,B1003,10000473,8.33,E1,
2018-19,Sem1,B1003,10000474,6.41,E3,
2018-19,Sem1,B1003,10000475,13.8,C2,
2018-19,Sem1,B1003,10000476,6.89,E3,
2018-19,Sem1,B1004,10000113,7.4,E2,
2018-19,Sem1,B1004,10000114,15.41,B3,
2018-19,Sem1,B1004,10000117,16.3,B2,
